OMRÅDE;KØN;ALDER;CIVILSTAND;TID;INDHOLD
Frederikshavn;Total;113 years;Total;2015Q1;0
Frederikshavn;Total;113 years;Total;2019Q1;0
Frederikshavn;Total;113 years;Total;2022Q1;0
Frederikshavn;Total;114 years;Total;2008Q1;0
Frederikshavn;Total;114 years;Total;2011Q1;0
Frederikshavn;Total;114 years;Total;2015Q1;0
Frederikshavn;Total;114 years;Total;2019Q1;0
Frederikshavn;Total;114 years;Total;2022Q1;0
Frederikshavn;Total;115 years;Total;2008Q1;0
Frederikshavn;Total;115 years;Total;2011Q1;0
Frederikshavn;Total;115 years;Total;2015Q1;0
Frederikshavn;Total;115 years;Total;2019Q1;0
Frederikshavn;Total;115 years;Total;2022Q1;0
Frederikshavn;Total;116 years;Total;2008Q1;0
Frederikshavn;Total;116 years;Total;2011Q1;0
Frederikshavn;Total;116 years;Total;2015Q1;0
Frederikshavn;Total;116 years;Total;2019Q1;0
Frederikshavn;Total;116 years;Total;2022Q1;0
Frederikshavn;Total;117 years;Total;2008Q1;0
Frederikshavn;Total;117 years;Total;2011Q1;0
Frederikshavn;Total;117 years;Total;2015Q1;0
Frederikshavn;Total;117 years;Total;2019Q1;0
Frederikshavn;Total;117 years;Total;2022Q1;0
Frederikshavn;Total;118 years;Total;2008Q1;0
Frederikshavn;Total;118 years;Total;2011Q1;0
Frederikshavn;Total;118 years;Total;2015Q1;0
Frederikshavn;Total;118 years;Total;2019Q1;0
Frederikshavn;Total;118 years;Total;2022Q1;0
Frederikshavn;Total;119 years;Total;2008Q1;0
Frederikshavn;Total;119 years;Total;2011Q1;0
Frederikshavn;Total;119 years;Total;2015Q1;0
Frederikshavn;Total;119 years;Total;2019Q1;0
Frederikshavn;Total;119 years;Total;2022Q1;0
Frederikshavn;Total;120 years;Total;2008Q1;0
Frederikshavn;Total;120 years;Total;2011Q1;0
Frederikshavn;Total;120 years;Total;2015Q1;0
Frederikshavn;Total;120 years;Total;2019Q1;0
Frederikshavn;Total;120 years;Total;2022Q1;0
Frederikshavn;Total;121 years;Total;2008Q1;0
Frederikshavn;Total;121 years;Total;2011Q1;0
Frederikshavn;Total;121 years;Total;2015Q1;0
Frederikshavn;Total;121 years;Total;2019Q1;0
Frederikshavn;Total;121 years;Total;2022Q1;0
Frederikshavn;Total;122 years;Total;2008Q1;0
Frederikshavn;Total;122 years;Total;2011Q1;0
Frederikshavn;Total;122 years;Total;2015Q1;0
Frederikshavn;Total;122 years;Total;2019Q1;0
Frederikshavn;Total;122 years;Total;2022Q1;0
Frederikshavn;Total;123 years;Total;2008Q1;0
Frederikshavn;Total;123 years;Total;2011Q1;0
Frederikshavn;Total;123 years;Total;2015Q1;0
Frederikshavn;Total;123 years;Total;2019Q1;0
Frederikshavn;Total;123 years;Total;2022Q1;0
Frederikshavn;Total;124 years;Total;2008Q1;0
Frederikshavn;Total;124 years;Total;2011Q1;0
Frederikshavn;Total;124 years;Total;2015Q1;0
Frederikshavn;Total;124 years;Total;2019Q1;0
Frederikshavn;Total;124 years;Total;2022Q1;0
Frederikshavn;Total;125 years;Total;2008Q1;0
Frederikshavn;Total;125 years;Total;2011Q1;0
Frederikshavn;Total;125 years;Total;2015Q1;0
Frederikshavn;Total;125 years;Total;2019Q1;0
Frederikshavn;Total;125 years;Total;2022Q1;0
Hjørring;Total;65 years;Total;2008Q1;764
Hjørring;Total;65 years;Total;2011Q1;951
Hjørring;Total;65 years;Total;2015Q1;905
Hjørring;Total;65 years;Total;2019Q1;883
Hjørring;Total;65 years;Total;2022Q1;932
Hjørring;Total;66 years;Total;2008Q1;681
Hjørring;Total;66 years;Total;2011Q1;902
Hjørring;Total;66 years;Total;2015Q1;951
Hjørring;Total;66 years;Total;2019Q1;862
Hjørring;Total;66 years;Total;2022Q1;915
Hjørring;Total;67 years;Total;2008Q1;693
Hjørring;Total;67 years;Total;2011Q1;795
Hjørring;Total;67 years;Total;2015Q1;876
Hjørring;Total;67 years;Total;2019Q1;834
Hjørring;Total;67 years;Total;2022Q1;851
Hjørring;Total;68 years;Total;2008Q1;671
Hjørring;Total;68 years;Total;2011Q1;737
Hjørring;Total;68 years;Total;2015Q1;928
Hjørring;Total;68 years;Total;2019Q1;826
Hjørring;Total;68 years;Total;2022Q1;854
Hjørring;Total;69 years;Total;2008Q1;638
Hjørring;Total;69 years;Total;2011Q1;640
Hjørring;Total;69 years;Total;2015Q1;887
Hjørring;Total;69 years;Total;2019Q1;849
Hjørring;Total;69 years;Total;2022Q1;838
Hjørring;Total;70 years;Total;2008Q1;587
Hjørring;Total;70 years;Total;2011Q1;657
Hjørring;Total;70 years;Total;2015Q1;828
Hjørring;Total;70 years;Total;2019Q1;896
Hjørring;Total;70 years;Total;2022Q1;792
Hjørring;Total;71 years;Total;2008Q1;607
Hjørring;Total;71 years;Total;2011Q1;628
Hjørring;Total;71 years;Total;2015Q1;749
Hjørring;Total;71 years;Total;2019Q1;836
Hjørring;Total;71 years;Total;2022Q1;785
Hjørring;Total;72 years;Total;2008Q1;591
Hjørring;Total;72 years;Total;2011Q1;597
Hjørring;Total;72 years;Total;2015Q1;683
Hjørring;Total;72 years;Total;2019Q1;872
Hjørring;Total;72 years;Total;2022Q1;808
Hjørring;Total;73 years;Total;2008Q1;536
Hjørring;Total;73 years;Total;2011Q1;532
Hjørring;Total;73 years;Total;2015Q1;608
Hjørring;Total;73 years;Total;2019Q1;821
Hjørring;Total;73 years;Total;2022Q1;858
Hjørring;Total;74 years;Total;2008Q1;501
Hjørring;Total;74 years;Total;2011Q1;554
Hjørring;Total;74 years;Total;2015Q1;610
Hjørring;Total;74 years;Total;2019Q1;769
Hjørring;Total;74 years;Total;2022Q1;800
Hjørring;Total;75 years;Total;2008Q1;474
Hjørring;Total;75 years;Total;2011Q1;543
Hjørring;Total;75 years;Total;2015Q1;567
Hjørring;Total;75 years;Total;2019Q1;673
Hjørring;Total;75 years;Total;2022Q1;806
Hjørring;Total;76 years;Total;2008Q1;462
Hjørring;Total;76 years;Total;2011Q1;489
Hjørring;Total;76 years;Total;2015Q1;528
Hjørring;Total;76 years;Total;2019Q1;603
Hjørring;Total;76 years;Total;2022Q1;777
Hjørring;Total;77 years;Total;2008Q1;429
Hjørring;Total;77 years;Total;2011Q1;447
Hjørring;Total;77 years;Total;2015Q1;468
Hjørring;Total;77 years;Total;2019Q1;534
Hjørring;Total;77 years;Total;2022Q1;715
Hjørring;Total;78 years;Total;2008Q1;408
Hjørring;Total;78 years;Total;2011Q1;422
Hjørring;Total;78 years;Total;2015Q1;490
Hjørring;Total;78 years;Total;2019Q1;527
Hjørring;Total;78 years;Total;2022Q1;616
Hjørring;Total;79 years;Total;2008Q1;383
Hjørring;Total;79 years;Total;2011Q1;411
Hjørring;Total;79 years;Total;2015Q1;457
Hjørring;Total;79 years;Total;2019Q1;495
Hjørring;Total;79 years;Total;2022Q1;551
Hjørring;Total;80 years;Total;2008Q1;367
Hjørring;Total;80 years;Total;2011Q1;370
Hjørring;Total;80 years;Total;2015Q1;419
Hjørring;Total;80 years;Total;2019Q1;457
Hjørring;Total;80 years;Total;2022Q1;488
Hjørring;Total;81 years;Total;2008Q1;354
Hjørring;Total;81 years;Total;2011Q1;348
Hjørring;Total;81 years;Total;2015Q1;367
Hjørring;Total;81 years;Total;2019Q1;412
Hjørring;Total;81 years;Total;2022Q1;461
Hjørring;Total;82 years;Total;2008Q1;309
Hjørring;Total;82 years;Total;2011Q1;325
Hjørring;Total;82 years;Total;2015Q1;320
Hjørring;Total;82 years;Total;2019Q1;389
Hjørring;Total;82 years;Total;2022Q1;425
Hjørring;Total;83 years;Total;2008Q1;325
Hjørring;Total;83 years;Total;2011Q1;300
Hjørring;Total;83 years;Total;2015Q1;329
Hjørring;Total;83 years;Total;2019Q1;368
Hjørring;Total;83 years;Total;2022Q1;385
Hjørring;Total;84 years;Total;2008Q1;276
Hjørring;Total;84 years;Total;2011Q1;286
Hjørring;Total;84 years;Total;2015Q1;272
Hjørring;Total;84 years;Total;2019Q1;304
Hjørring;Total;84 years;Total;2022Q1;349
Hjørring;Total;85 years;Total;2008Q1;282
Hjørring;Total;85 years;Total;2011Q1;237
Hjørring;Total;85 years;Total;2015Q1;264
Hjørring;Total;85 years;Total;2019Q1;274
Hjørring;Total;85 years;Total;2022Q1;306
Hjørring;Total;86 years;Total;2008Q1;240
Hjørring;Total;86 years;Total;2011Q1;239
Hjørring;Total;86 years;Total;2015Q1;242
Hjørring;Total;86 years;Total;2019Q1;224
Hjørring;Total;86 years;Total;2022Q1;310
Hjørring;Total;87 years;Total;2008Q1;211
Hjørring;Total;87 years;Total;2011Q1;216
Hjørring;Total;87 years;Total;2015Q1;216
Hjørring;Total;87 years;Total;2019Q1;233
Hjørring;Total;87 years;Total;2022Q1;229
Hjørring;Total;88 years;Total;2008Q1;161
Hjørring;Total;88 years;Total;2011Q1;198
Hjørring;Total;88 years;Total;2015Q1;196
Hjørring;Total;88 years;Total;2019Q1;195
Hjørring;Total;88 years;Total;2022Q1;218
Hjørring;Total;89 years;Total;2008Q1;148
Hjørring;Total;89 years;Total;2011Q1;158
Hjørring;Total;89 years;Total;2015Q1;152
Hjørring;Total;89 years;Total;2019Q1;161
Hjørring;Total;89 years;Total;2022Q1;154
Hjørring;Total;90 years;Total;2008Q1;120
Hjørring;Total;90 years;Total;2011Q1;134
Hjørring;Total;90 years;Total;2015Q1;135
Hjørring;Total;90 years;Total;2019Q1;151
Hjørring;Total;90 years;Total;2022Q1;154
Hjørring;Total;91 years;Total;2008Q1;110
Hjørring;Total;91 years;Total;2011Q1;103
Hjørring;Total;91 years;Total;2015Q1;111
Hjørring;Total;91 years;Total;2019Q1;122
Hjørring;Total;91 years;Total;2022Q1;120
Hjørring;Total;92 years;Total;2008Q1;64
Hjørring;Total;92 years;Total;2011Q1;81
Hjørring;Total;92 years;Total;2015Q1;101
Hjørring;Total;92 years;Total;2019Q1;107
Hjørring;Total;92 years;Total;2022Q1;93
Hjørring;Total;93 years;Total;2008Q1;73
Hjørring;Total;93 years;Total;2011Q1;73
Hjørring;Total;93 years;Total;2015Q1;67
Hjørring;Total;93 years;Total;2019Q1;67
Hjørring;Total;93 years;Total;2022Q1;79
Hjørring;Total;94 years;Total;2008Q1;50
Hjørring;Total;94 years;Total;2011Q1;64
Hjørring;Total;94 years;Total;2015Q1;55
Hjørring;Total;94 years;Total;2019Q1;59
Hjørring;Total;94 years;Total;2022Q1;63
Hjørring;Total;95 years;Total;2008Q1;35
Hjørring;Total;95 years;Total;2011Q1;34
Hjørring;Total;95 years;Total;2015Q1;43
Hjørring;Total;95 years;Total;2019Q1;39
Hjørring;Total;95 years;Total;2022Q1;48
Hjørring;Total;96 years;Total;2008Q1;31
Hjørring;Total;96 years;Total;2011Q1;37
Hjørring;Total;96 years;Total;2015Q1;26
Hjørring;Total;96 years;Total;2019Q1;49
Hjørring;Total;96 years;Total;2022Q1;31
Hjørring;Total;97 years;Total;2008Q1;24
Hjørring;Total;97 years;Total;2011Q1;19
Hjørring;Total;97 years;Total;2015Q1;22
Hjørring;Total;97 years;Total;2019Q1;18
Hjørring;Total;97 years;Total;2022Q1;24
Hjørring;Total;98 years;Total;2008Q1;12
Hjørring;Total;98 years;Total;2011Q1;12
Hjørring;Total;98 years;Total;2015Q1;18
Hjørring;Total;98 years;Total;2019Q1;23
Hjørring;Total;98 years;Total;2022Q1;17
Hjørring;Total;99 years;Total;2008Q1;12
Hjørring;Total;99 years;Total;2011Q1;14
Hjørring;Total;99 years;Total;2015Q1;8
Hjørring;Total;99 years;Total;2019Q1;14
Hjørring;Total;99 years;Total;2022Q1;19
Hjørring;Total;100 years;Total;2008Q1;3
Hjørring;Total;100 years;Total;2011Q1;6
Hjørring;Total;100 years;Total;2015Q1;7
Hjørring;Total;100 years;Total;2019Q1;4
Hjørring;Total;100 years;Total;2022Q1;5
Hjørring;Total;101 years;Total;2008Q1;3
Hjørring;Total;101 years;Total;2011Q1;2
Hjørring;Total;101 years;Total;2015Q1;1
Hjørring;Total;101 years;Total;2019Q1;4
Hjørring;Total;101 years;Total;2022Q1;6
Hjørring;Total;102 years;Total;2008Q1;3
Hjørring;Total;102 years;Total;2011Q1;3
Hjørring;Total;102 years;Total;2015Q1;2
Hjørring;Total;102 years;Total;2019Q1;1
Hjørring;Total;102 years;Total;2022Q1;3
Hjørring;Total;103 years;Total;2008Q1;1
Hjørring;Total;103 years;Total;2011Q1;0
Hjørring;Total;103 years;Total;2015Q1;4
Hjørring;Total;103 years;Total;2019Q1;2
Hjørring;Total;103 years;Total;2022Q1;3
Hjørring;Total;104 years;Total;2008Q1;0
Hjørring;Total;104 years;Total;2011Q1;1
Hjørring;Total;104 years;Total;2015Q1;0
Hjørring;Total;104 years;Total;2019Q1;2
Hjørring;Total;104 years;Total;2022Q1;1
Hjørring;Total;105 years;Total;2008Q1;0
Hjørring;Total;105 years;Total;2011Q1;0
Hjørring;Total;105 years;Total;2015Q1;0
Hjørring;Total;105 years;Total;2019Q1;0
Hjørring;Total;105 years;Total;2022Q1;1
Hjørring;Total;106 years;Total;2008Q1;1
Hjørring;Total;106 years;Total;2011Q1;0
Hjørring;Total;106 years;Total;2015Q1;0
Hjørring;Total;106 years;Total;2019Q1;0
Hjørring;Total;106 years;Total;2022Q1;0
Hjørring;Total;107 years;Total;2008Q1;0
Hjørring;Total;107 years;Total;2011Q1;0
Hjørring;Total;107 years;Total;2015Q1;0
Hjørring;Total;107 years;Total;2019Q1;0
Hjørring;Total;107 years;Total;2022Q1;0
Hjørring;Total;108 years;Total;2008Q1;0
Hjørring;Total;108 years;Total;2011Q1;0
Hjørring;Total;108 years;Total;2015Q1;0
Hjørring;Total;108 years;Total;2019Q1;0
Hjørring;Total;108 years;Total;2022Q1;0
Hjørring;Total;109 years;Total;2008Q1;0
Hjørring;Total;109 years;Total;2011Q1;0
Hjørring;Total;109 years;Total;2015Q1;0
Hjørring;Total;109 years;Total;2019Q1;0
Hjørring;Total;109 years;Total;2022Q1;0
Hjørring;Total;110 years;Total;2008Q1;0
Hjørring;Total;110 years;Total;2011Q1;0
Hjørring;Total;110 years;Total;2015Q1;0
Hjørring;Total;110 years;Total;2019Q1;0
Hjørring;Total;110 years;Total;2022Q1;0
Hjørring;Total;111 years;Total;2008Q1;0
Hjørring;Total;111 years;Total;2011Q1;0
Hjørring;Total;111 years;Total;2015Q1;0
Hjørring;Total;111 years;Total;2019Q1;0
Hjørring;Total;111 years;Total;2022Q1;0
Hjørring;Total;112 years;Total;2008Q1;0
Hjørring;Total;112 years;Total;2011Q1;0
Hjørring;Total;112 years;Total;2015Q1;0
Hjørring;Total;112 years;Total;2019Q1;0
Hjørring;Total;112 years;Total;2022Q1;0
Hjørring;Total;113 years;Total;2008Q1;0
Hjørring;Total;113 years;Total;2011Q1;0
Hjørring;Total;113 years;Total;2015Q1;0
Hjørring;Total;113 years;Total;2019Q1;0
Hjørring;Total;113 years;Total;2022Q1;0
Hjørring;Total;114 years;Total;2008Q1;0
Hjørring;Total;114 years;Total;2011Q1;0
Hjørring;Total;114 years;Total;2015Q1;0
Hjørring;Total;114 years;Total;2019Q1;0
Hjørring;Total;114 years;Total;2022Q1;0
Hjørring;Total;115 years;Total;2008Q1;0
Hjørring;Total;115 years;Total;2011Q1;0
Hjørring;Total;115 years;Total;2015Q1;0
Hjørring;Total;115 years;Total;2019Q1;0
Hjørring;Total;115 years;Total;2022Q1;0
Hjørring;Total;116 years;Total;2008Q1;0
Hjørring;Total;116 years;Total;2011Q1;0
Hjørring;Total;116 years;Total;2015Q1;0
Hjørring;Total;116 years;Total;2019Q1;0
Hjørring;Total;116 years;Total;2022Q1;0
Hjørring;Total;117 years;Total;2008Q1;0
Hjørring;Total;117 years;Total;2011Q1;0
Hjørring;Total;117 years;Total;2015Q1;0
Hjørring;Total;117 years;Total;2019Q1;0
Hjørring;Total;117 years;Total;2022Q1;0
Hjørring;Total;118 years;Total;2008Q1;0
Hjørring;Total;118 years;Total;2011Q1;0
Hjørring;Total;118 years;Total;2015Q1;0
Hjørring;Total;118 years;Total;2019Q1;0
Hjørring;Total;118 years;Total;2022Q1;0
Hjørring;Total;119 years;Total;2008Q1;0
Hjørring;Total;119 years;Total;2011Q1;0
Hjørring;Total;119 years;Total;2015Q1;0
Hjørring;Total;119 years;Total;2019Q1;0
Hjørring;Total;119 years;Total;2022Q1;0
Hjørring;Total;120 years;Total;2008Q1;0
Hjørring;Total;120 years;Total;2011Q1;0
Hjørring;Total;120 years;Total;2015Q1;0
Hjørring;Total;120 years;Total;2019Q1;0
Hjørring;Total;120 years;Total;2022Q1;0
Hjørring;Total;121 years;Total;2008Q1;0
Hjørring;Total;121 years;Total;2011Q1;0
Hjørring;Total;121 years;Total;2015Q1;0
Hjørring;Total;121 years;Total;2019Q1;0
Hjørring;Total;121 years;Total;2022Q1;0
Hjørring;Total;122 years;Total;2008Q1;0
Hjørring;Total;122 years;Total;2011Q1;0
Hjørring;Total;122 years;Total;2015Q1;0
Hjørring;Total;122 years;Total;2019Q1;0
Hjørring;Total;122 years;Total;2022Q1;0
Hjørring;Total;123 years;Total;2008Q1;0
Hjørring;Total;123 years;Total;2011Q1;0
Hjørring;Total;123 years;Total;2015Q1;0
Hjørring;Total;123 years;Total;2019Q1;0
Hjørring;Total;123 years;Total;2022Q1;0
Hjørring;Total;124 years;Total;2008Q1;0
Hjørring;Total;124 years;Total;2011Q1;0
Hjørring;Total;124 years;Total;2015Q1;0
Hjørring;Total;124 years;Total;2019Q1;0
Hjørring;Total;124 years;Total;2022Q1;0
Hjørring;Total;125 years;Total;2008Q1;0
Hjørring;Total;125 years;Total;2011Q1;0
Hjørring;Total;125 years;Total;2015Q1;0
Hjørring;Total;125 years;Total;2019Q1;0
Hjørring;Total;125 years;Total;2022Q1;0
Jammerbugt;Total;65 years;Total;2008Q1;489
Jammerbugt;Total;65 years;Total;2011Q1;598
Jammerbugt;Total;65 years;Total;2015Q1;533
Jammerbugt;Total;65 years;Total;2019Q1;552
Jammerbugt;Total;65 years;Total;2022Q1;532
Jammerbugt;Total;66 years;Total;2008Q1;451
Jammerbugt;Total;66 years;Total;2011Q1;569
Jammerbugt;Total;66 years;Total;2015Q1;579
Jammerbugt;Total;66 years;Total;2019Q1;549
Jammerbugt;Total;66 years;Total;2022Q1;497
Jammerbugt;Total;67 years;Total;2008Q1;420
Jammerbugt;Total;67 years;Total;2011Q1;551
Jammerbugt;Total;67 years;Total;2015Q1;618
Jammerbugt;Total;67 years;Total;2019Q1;538
Jammerbugt;Total;67 years;Total;2022Q1;503
Jammerbugt;Total;68 years;Total;2008Q1;373
Jammerbugt;Total;68 years;Total;2011Q1;465
Jammerbugt;Total;68 years;Total;2015Q1;626
Jammerbugt;Total;68 years;Total;2019Q1;555
Jammerbugt;Total;68 years;Total;2022Q1;537
Jammerbugt;Total;69 years;Total;2008Q1;326
Jammerbugt;Total;69 years;Total;2011Q1;430
Jammerbugt;Total;69 years;Total;2015Q1;579
Jammerbugt;Total;69 years;Total;2019Q1;511
Jammerbugt;Total;69 years;Total;2022Q1;521
Jammerbugt;Total;70 years;Total;2008Q1;329
Jammerbugt;Total;70 years;Total;2011Q1;401
Jammerbugt;Total;70 years;Total;2015Q1;547
Jammerbugt;Total;70 years;Total;2019Q1;534
Jammerbugt;Total;70 years;Total;2022Q1;511
Jammerbugt;Total;71 years;Total;2008Q1;327
Jammerbugt;Total;71 years;Total;2011Q1;360
Jammerbugt;Total;71 years;Total;2015Q1;513
Jammerbugt;Total;71 years;Total;2019Q1;582
Jammerbugt;Total;71 years;Total;2022Q1;539
Jammerbugt;Total;72 years;Total;2008Q1;351
Jammerbugt;Total;72 years;Total;2011Q1;305
Jammerbugt;Total;72 years;Total;2015Q1;435
Jammerbugt;Total;72 years;Total;2019Q1;571
Jammerbugt;Total;72 years;Total;2022Q1;474
Jammerbugt;Total;73 years;Total;2008Q1;296
Jammerbugt;Total;73 years;Total;2011Q1;305
Jammerbugt;Total;73 years;Total;2015Q1;394
Jammerbugt;Total;73 years;Total;2019Q1;542
Jammerbugt;Total;73 years;Total;2022Q1;504
Jammerbugt;Total;74 years;Total;2008Q1;263
Jammerbugt;Total;74 years;Total;2011Q1;303
Jammerbugt;Total;74 years;Total;2015Q1;372
Jammerbugt;Total;74 years;Total;2019Q1;510
Jammerbugt;Total;74 years;Total;2022Q1;546
Jammerbugt;Total;75 years;Total;2008Q1;265
Jammerbugt;Total;75 years;Total;2011Q1;317
Jammerbugt;Total;75 years;Total;2015Q1;324
Jammerbugt;Total;75 years;Total;2019Q1;467
Jammerbugt;Total;75 years;Total;2022Q1;518
Jammerbugt;Total;76 years;Total;2008Q1;238
Jammerbugt;Total;76 years;Total;2011Q1;269
Jammerbugt;Total;76 years;Total;2015Q1;279
Jammerbugt;Total;76 years;Total;2019Q1;401
Jammerbugt;Total;76 years;Total;2022Q1;512
Jammerbugt;Total;77 years;Total;2008Q1;235
Jammerbugt;Total;77 years;Total;2011Q1;238
Jammerbugt;Total;77 years;Total;2015Q1;266
Jammerbugt;Total;77 years;Total;2019Q1;349
Jammerbugt;Total;77 years;Total;2022Q1;471
Jammerbugt;Total;78 years;Total;2008Q1;247
Jammerbugt;Total;78 years;Total;2011Q1;235
Jammerbugt;Total;78 years;Total;2015Q1;270
Jammerbugt;Total;78 years;Total;2019Q1;331
Jammerbugt;Total;78 years;Total;2022Q1;419
Jammerbugt;Total;79 years;Total;2008Q1;204
Jammerbugt;Total;79 years;Total;2011Q1;203
Jammerbugt;Total;79 years;Total;2015Q1;270
Jammerbugt;Total;79 years;Total;2019Q1;278
Jammerbugt;Total;79 years;Total;2022Q1;359
Jammerbugt;Total;80 years;Total;2008Q1;212
Jammerbugt;Total;80 years;Total;2011Q1;203
Jammerbugt;Total;80 years;Total;2015Q1;204
Jammerbugt;Total;80 years;Total;2019Q1;223
Jammerbugt;Total;80 years;Total;2022Q1;319
Jammerbugt;Total;81 years;Total;2008Q1;187
Jammerbugt;Total;81 years;Total;2011Q1;205
Jammerbugt;Total;81 years;Total;2015Q1;195
Jammerbugt;Total;81 years;Total;2019Q1;234
Jammerbugt;Total;81 years;Total;2022Q1;287
Jammerbugt;Total;82 years;Total;2008Q1;183
Jammerbugt;Total;82 years;Total;2011Q1;165
Jammerbugt;Total;82 years;Total;2015Q1;184
Jammerbugt;Total;82 years;Total;2019Q1;224
Jammerbugt;Total;82 years;Total;2022Q1;239
Jammerbugt;Total;83 years;Total;2008Q1;172
Jammerbugt;Total;83 years;Total;2011Q1;172
