VALRES;OMRÅDE;TID;INDHOLD
A. The Social Democratic Party;Sorø;2019;26.2
A. The Social Democratic Party;Sorø;2022;29.6
A. The Social Democratic Party;Stevns;2007;24.2
A. The Social Democratic Party;Stevns;2011;21.4
A. The Social Democratic Party;Stevns;2015;24.8
A. The Social Democratic Party;Stevns;2019;24.1
A. The Social Democratic Party;Stevns;2022;27.0
A. The Social Democratic Party;Vordingborg;2007;25.9
A. The Social Democratic Party;Vordingborg;2011;27.2
A. The Social Democratic Party;Vordingborg;2015;29.8
A. The Social Democratic Party;Vordingborg;2019;30.0
A. The Social Democratic Party;Vordingborg;2022;33.5
A. The Social Democratic Party;Assens;2007;26.9
A. The Social Democratic Party;Assens;2011;28.9
A. The Social Democratic Party;Assens;2015;28.8
A. The Social Democratic Party;Assens;2019;31.4
A. The Social Democratic Party;Assens;2022;34.5
A. The Social Democratic Party;Faaborg-Midtfyn;2007;24.8
A. The Social Democratic Party;Faaborg-Midtfyn;2011;26.9
A. The Social Democratic Party;Faaborg-Midtfyn;2015;27.3
A. The Social Democratic Party;Faaborg-Midtfyn;2019;29.6
A. The Social Democratic Party;Faaborg-Midtfyn;2022;33.9
A. The Social Democratic Party;Kerteminde;2007;28.4
A. The Social Democratic Party;Kerteminde;2011;31.5
A. The Social Democratic Party;Kerteminde;2015;33.3
A. The Social Democratic Party;Kerteminde;2019;35.5
A. The Social Democratic Party;Kerteminde;2022;37.4
A. The Social Democratic Party;Langeland;2007;24.9
A. The Social Democratic Party;Langeland;2011;28.3
A. The Social Democratic Party;Langeland;2015;26.2
A. The Social Democratic Party;Langeland;2019;34.0
A. The Social Democratic Party;Langeland;2022;36.1
A. The Social Democratic Party;Middelfart;2007;26.6
A. The Social Democratic Party;Middelfart;2011;26.7
A. The Social Democratic Party;Middelfart;2015;29.4
A. The Social Democratic Party;Middelfart;2019;31.0
A. The Social Democratic Party;Middelfart;2022;31.5
A. The Social Democratic Party;Nordfyns;2007;25.6
A. The Social Democratic Party;Nordfyns;2011;27.1
A. The Social Democratic Party;Nordfyns;2015;29.0
A. The Social Democratic Party;Nordfyns;2019;31.9
A. The Social Democratic Party;Nordfyns;2022;34.1
A. The Social Democratic Party;Nyborg;2007;28.3
A. The Social Democratic Party;Nyborg;2011;30.7
A. The Social Democratic Party;Nyborg;2015;33.5
A. The Social Democratic Party;Nyborg;2019;34.3
A. The Social Democratic Party;Nyborg;2022;35.1
A. The Social Democratic Party;Odense;2007;28.1
A. The Social Democratic Party;Odense;2011;29.1
A. The Social Democratic Party;Odense;2015;29.0
A. The Social Democratic Party;Odense;2019;28.2
A. The Social Democratic Party;Odense;2022;29.8
A. The Social Democratic Party;Svendborg;2007;25.6
A. The Social Democratic Party;Svendborg;2011;26.9
A. The Social Democratic Party;Svendborg;2015;26.4
A. The Social Democratic Party;Svendborg;2019;30.3
A. The Social Democratic Party;Svendborg;2022;34.4
A. The Social Democratic Party;Ærø;2007;25.6
A. The Social Democratic Party;Ærø;2011;24.1
A. The Social Democratic Party;Ærø;2015;22.6
A. The Social Democratic Party;Ærø;2019;25.6
A. The Social Democratic Party;Ærø;2022;29.8
A. The Social Democratic Party;Billund;2007;18.6
A. The Social Democratic Party;Billund;2011;20.2
A. The Social Democratic Party;Billund;2015;19.4
A. The Social Democratic Party;Billund;2019;23.6
A. The Social Democratic Party;Billund;2022;25.7
A. The Social Democratic Party;Esbjerg;2007;27.5
A. The Social Democratic Party;Esbjerg;2011;26.9
A. The Social Democratic Party;Esbjerg;2015;25.8
A. The Social Democratic Party;Esbjerg;2019;28.9
A. The Social Democratic Party;Esbjerg;2022;31.0
A. The Social Democratic Party;Fanø;2007;23.3
A. The Social Democratic Party;Fanø;2011;20.8
A. The Social Democratic Party;Fanø;2015;27.1
A. The Social Democratic Party;Fanø;2019;24.9
A. The Social Democratic Party;Fanø;2022;29.6
A. The Social Democratic Party;Fredericia;2007;26.6
A. The Social Democratic Party;Fredericia;2011;30.4
A. The Social Democratic Party;Fredericia;2015;28.0
A. The Social Democratic Party;Fredericia;2019;30.6
A. The Social Democratic Party;Fredericia;2022;33.6
A. The Social Democratic Party;Haderslev;2007;23.3
A. The Social Democratic Party;Haderslev;2011;24.2
A. The Social Democratic Party;Haderslev;2015;24.3
A. The Social Democratic Party;Haderslev;2019;27.4
A. The Social Democratic Party;Haderslev;2022;30.3
A. The Social Democratic Party;Kolding;2007;19.3
A. The Social Democratic Party;Kolding;2011;21.0
A. The Social Democratic Party;Kolding;2015;22.8
A. The Social Democratic Party;Kolding;2019;23.2
A. The Social Democratic Party;Kolding;2022;25.7
A. The Social Democratic Party;Sønderborg;2007;25.6
A. The Social Democratic Party;Sønderborg;2011;27.4
A. The Social Democratic Party;Sønderborg;2015;25.3
A. The Social Democratic Party;Sønderborg;2019;30.0
A. The Social Democratic Party;Sønderborg;2022;33.5
A. The Social Democratic Party;Tønder;2007;22.0
A. The Social Democratic Party;Tønder;2011;24.3
A. The Social Democratic Party;Tønder;2015;21.3
A. The Social Democratic Party;Tønder;2019;24.5
A. The Social Democratic Party;Tønder;2022;26.2
A. The Social Democratic Party;Varde;2007;18.3
A. The Social Democratic Party;Varde;2011;18.8
A. The Social Democratic Party;Varde;2015;18.7
A. The Social Democratic Party;Varde;2019;22.4
A. The Social Democratic Party;Varde;2022;24.2
A. The Social Democratic Party;Vejen;2007;21.6
A. The Social Democratic Party;Vejen;2011;22.9
A. The Social Democratic Party;Vejen;2015;22.4
A. The Social Democratic Party;Vejen;2019;26.2
A. The Social Democratic Party;Vejen;2022;25.2
A. The Social Democratic Party;Vejle;2007;20.8
A. The Social Democratic Party;Vejle;2011;22.2
A. The Social Democratic Party;Vejle;2015;23.0
A. The Social Democratic Party;Vejle;2019;23.5
A. The Social Democratic Party;Vejle;2022;25.5
A. The Social Democratic Party;Aabenraa;2007;22.9
A. The Social Democratic Party;Aabenraa;2011;24.9
A. The Social Democratic Party;Aabenraa;2015;21.9
A. The Social Democratic Party;Aabenraa;2019;25.8
A. The Social Democratic Party;Aabenraa;2022;28.8
A. The Social Democratic Party;Favrskov;2007;25.8
A. The Social Democratic Party;Favrskov;2011;26.6
A. The Social Democratic Party;Favrskov;2015;27.4
A. The Social Democratic Party;Favrskov;2019;28.1
A. The Social Democratic Party;Favrskov;2022;28.6
A. The Social Democratic Party;Hedensted;2007;20.0
A. The Social Democratic Party;Hedensted;2011;21.1
A. The Social Democratic Party;Hedensted;2015;21.7
A. The Social Democratic Party;Hedensted;2019;23.9
A. The Social Democratic Party;Hedensted;2022;25.4
A. The Social Democratic Party;Horsens;2007;27.3
A. The Social Democratic Party;Horsens;2011;26.2
A. The Social Democratic Party;Horsens;2015;26.6
A. The Social Democratic Party;Horsens;2019;27.8
A. The Social Democratic Party;Horsens;2022;30.8
A. The Social Democratic Party;Norddjurs;2007;29.4
A. The Social Democratic Party;Norddjurs;2011;31.8
A. The Social Democratic Party;Norddjurs;2015;29.5
A. The Social Democratic Party;Norddjurs;2019;32.7
A. The Social Democratic Party;Norddjurs;2022;34.8
A. The Social Democratic Party;Odder;2007;28.2
A. The Social Democratic Party;Odder;2011;27.4
A. The Social Democratic Party;Odder;2015;29.9
A. The Social Democratic Party;Odder;2019;27.0
A. The Social Democratic Party;Odder;2022;29.5
A. The Social Democratic Party;Randers;2007;32.8
A. The Social Democratic Party;Randers;2011;34.2
A. The Social Democratic Party;Randers;2015;31.4
A. The Social Democratic Party;Randers;2019;32.6
A. The Social Democratic Party;Randers;2022;34.3
A. The Social Democratic Party;Samsø;2007;25.0
A. The Social Democratic Party;Samsø;2011;23.0
A. The Social Democratic Party;Samsø;2015;28.0
A. The Social Democratic Party;Samsø;2019;26.1
A. The Social Democratic Party;Samsø;2022;25.2
A. The Social Democratic Party;Silkeborg;2007;25.8
A. The Social Democratic Party;Silkeborg;2011;24.5
A. The Social Democratic Party;Silkeborg;2015;25.6
A. The Social Democratic Party;Silkeborg;2019;24.9
A. The Social Democratic Party;Silkeborg;2022;25.8
A. The Social Democratic Party;Skanderborg;2007;25.9
A. The Social Democratic Party;Skanderborg;2011;25.5
A. The Social Democratic Party;Skanderborg;2015;27.3
A. The Social Democratic Party;Skanderborg;2019;25.8
A. The Social Democratic Party;Skanderborg;2022;26.8
A. The Social Democratic Party;Syddjurs;2007;25.4
A. The Social Democratic Party;Syddjurs;2011;26.5
A. The Social Democratic Party;Syddjurs;2015;25.2
A. The Social Democratic Party;Syddjurs;2019;27.2
A. The Social Democratic Party;Syddjurs;2022;28.6
A. The Social Democratic Party;Aarhus;2007;27.8
A. The Social Democratic Party;Aarhus;2011;26.3
A. The Social Democratic Party;Aarhus;2015;26.9
A. The Social Democratic Party;Aarhus;2019;22.5
A. The Social Democratic Party;Aarhus;2022;22.5
A. The Social Democratic Party;Herning;2007;19.4
A. The Social Democratic Party;Herning;2011;19.9
A. The Social Democratic Party;Herning;2015;20.7
A. The Social Democratic Party;Herning;2019;21.4
A. The Social Democratic Party;Herning;2022;22.5
A. The Social Democratic Party;Holstebro;2007;24.4
A. The Social Democratic Party;Holstebro;2011;24.2
A. The Social Democratic Party;Holstebro;2015;29.3
A. The Social Democratic Party;Holstebro;2019;27.8
A. The Social Democratic Party;Holstebro;2022;26.8
A. The Social Democratic Party;Ikast-Brande;2007;20.0
A. The Social Democratic Party;Ikast-Brande;2011;21.6
A. The Social Democratic Party;Ikast-Brande;2015;21.6
A. The Social Democratic Party;Ikast-Brande;2019;22.2
A. The Social Democratic Party;Ikast-Brande;2022;23.6
A. The Social Democratic Party;Lemvig;2007;19.3
A. The Social Democratic Party;Lemvig;2011;20.2
A. The Social Democratic Party;Lemvig;2015;23.5
A. The Social Democratic Party;Lemvig;2019;23.2
A. The Social Democratic Party;Lemvig;2022;24.4
A. The Social Democratic Party;Ringkøbing-Skjern;2007;17.2
A. The Social Democratic Party;Ringkøbing-Skjern;2011;17.5
A. The Social Democratic Party;Ringkøbing-Skjern;2015;19.2
A. The Social Democratic Party;Ringkøbing-Skjern;2019;19.4
A. The Social Democratic Party;Ringkøbing-Skjern;2022;20.8
A. The Social Democratic Party;Skive;2007;28.2
A. The Social Democratic Party;Skive;2011;29.1
A. The Social Democratic Party;Skive;2015;30.5
A. The Social Democratic Party;Skive;2019;30.2
A. The Social Democratic Party;Skive;2022;31.1
A. The Social Democratic Party;Struer;2007;25.4
A. The Social Democratic Party;Struer;2011;28.4
A. The Social Democratic Party;Struer;2015;28.6
A. The Social Democratic Party;Struer;2019;30.1
A. The Social Democratic Party;Struer;2022;30.4
A. The Social Democratic Party;Viborg;2007;25.0
A. The Social Democratic Party;Viborg;2011;24.0
A. The Social Democratic Party;Viborg;2015;24.9
A. The Social Democratic Party;Viborg;2019;25.3
A. The Social Democratic Party;Viborg;2022;26.1
A. The Social Democratic Party;Brønderslev;2007;29.9
A. The Social Democratic Party;Brønderslev;2011;30.9
A. The Social Democratic Party;Brønderslev;2015;29.6
A. The Social Democratic Party;Brønderslev;2019;35.4
A. The Social Democratic Party;Brønderslev;2022;36.1
A. The Social Democratic Party;Frederikshavn;2007;32.0
A. The Social Democratic Party;Frederikshavn;2011;33.9
A. The Social Democratic Party;Frederikshavn;2015;32.0
A. The Social Democratic Party;Frederikshavn;2019;38.3
A. The Social Democratic Party;Frederikshavn;2022;39.5
A. The Social Democratic Party;Hjørring;2007;27.4
A. The Social Democratic Party;Hjørring;2011;28.0
A. The Social Democratic Party;Hjørring;2015;27.7
A. The Social Democratic Party;Hjørring;2019;32.7
A. The Social Democratic Party;Hjørring;2022;35.2
A. The Social Democratic Party;Jammerbugt;2007;29.7
A. The Social Democratic Party;Jammerbugt;2011;32.1
A. The Social Democratic Party;Jammerbugt;2015;31.0
A. The Social Democratic Party;Jammerbugt;2019;35.0
A. The Social Democratic Party;Jammerbugt;2022;35.5
A. The Social Democratic Party;Læsø;2007;26.9
A. The Social Democratic Party;Læsø;2011;28.0
A. The Social Democratic Party;Læsø;2015;28.1
A. The Social Democratic Party;Læsø;2019;28.9
A. The Social Democratic Party;Læsø;2022;26.2
A. The Social Democratic Party;Mariagerfjord;2007;27.8
A. The Social Democratic Party;Mariagerfjord;2011;30.5
A. The Social Democratic Party;Mariagerfjord;2015;29.4
A. The Social Democratic Party;Mariagerfjord;2019;33.9
A. The Social Democratic Party;Mariagerfjord;2022;33.0
A. The Social Democratic Party;Morsø;2007;29.3
A. The Social Democratic Party;Morsø;2011;34.3
A. The Social Democratic Party;Morsø;2015;34.5
A. The Social Democratic Party;Morsø;2019;37.9
A. The Social Democratic Party;Morsø;2022;36.5
A. The Social Democratic Party;Rebild;2007;26.2
A. The Social Democratic Party;Rebild;2011;27.7
A. The Social Democratic Party;Rebild;2015;28.0
A. The Social Democratic Party;Rebild;2019;31.4
A. The Social Democratic Party;Rebild;2022;30.2
A. The Social Democratic Party;Thisted;2007;25.4
A. The Social Democratic Party;Thisted;2011;29.2
A. The Social Democratic Party;Thisted;2015;30.7
A. The Social Democratic Party;Thisted;2019;34.1
A. The Social Democratic Party;Thisted;2022;33.2
A. The Social Democratic Party;Vesthimmerlands;2007;20.9
A. The Social Democratic Party;Vesthimmerlands;2011;22.8
A. The Social Democratic Party;Vesthimmerlands;2015;24.7
A. The Social Democratic Party;Vesthimmerlands;2019;27.9
A. The Social Democratic Party;Vesthimmerlands;2022;27.9
A. The Social Democratic Party;Aalborg;2007;32.2
A. The Social Democratic Party;Aalborg;2011;31.0
A. The Social Democratic Party;Aalborg;2015;30.8
A. The Social Democratic Party;Aalborg;2019;33.4
A. The Social Democratic Party;Aalborg;2022;33.3
B. The Danish Social-Liberal Party;All Denmark;2007;5.1
B. The Danish Social-Liberal Party;All Denmark;2011;9.5
B. The Danish Social-Liberal Party;All Denmark;2015;4.6
B. The Danish Social-Liberal Party;All Denmark;2019;8.6
B. The Danish Social-Liberal Party;All Denmark;2022;3.8
B. The Danish Social-Liberal Party;Copenhagen;2007;9.2
B. The Danish Social-Liberal Party;Copenhagen;2011;17.2
B. The Danish Social-Liberal Party;Copenhagen;2015;9.6
B. The Danish Social-Liberal Party;Copenhagen;2019;17.0
B. The Danish Social-Liberal Party;Copenhagen;2022;7.8
B. The Danish Social-Liberal Party;Frederiksberg;2007;10.0
B. The Danish Social-Liberal Party;Frederiksberg;2011;18.8
B. The Danish Social-Liberal Party;Frederiksberg;2015;11.1
B. The Danish Social-Liberal Party;Frederiksberg;2019;17.8
B. The Danish Social-Liberal Party;Frederiksberg;2022;8.0
B. The Danish Social-Liberal Party;Dragør;2007;5.6
B. The Danish Social-Liberal Party;Dragør;2011;10.2
B. The Danish Social-Liberal Party;Dragør;2015;5.2
B. The Danish Social-Liberal Party;Dragør;2019;9.8
B. The Danish Social-Liberal Party;Dragør;2022;3.5
B. The Danish Social-Liberal Party;Tårnby;2007;3.7
B. The Danish Social-Liberal Party;Tårnby;2011;7.8
B. The Danish Social-Liberal Party;Tårnby;2015;3.6
B. The Danish Social-Liberal Party;Tårnby;2019;7.1
B. The Danish Social-Liberal Party;Tårnby;2022;2.6
B. The Danish Social-Liberal Party;Albertslund;2007;4.6
B. The Danish Social-Liberal Party;Albertslund;2011;9.2
B. The Danish Social-Liberal Party;Albertslund;2015;4.3
B. The Danish Social-Liberal Party;Albertslund;2019;9.2
B. The Danish Social-Liberal Party;Albertslund;2022;3.9
B. The Danish Social-Liberal Party;Ballerup;2007;3.9
B. The Danish Social-Liberal Party;Ballerup;2011;8.5
B. The Danish Social-Liberal Party;Ballerup;2015;3.6
B. The Danish Social-Liberal Party;Ballerup;2019;7.6
B. The Danish Social-Liberal Party;Ballerup;2022;3.9
B. The Danish Social-Liberal Party;Brøndby;2007;3.6
B. The Danish Social-Liberal Party;Brøndby;2011;7.4
B. The Danish Social-Liberal Party;Brøndby;2015;3.2
B. The Danish Social-Liberal Party;Brøndby;2019;9.5
B. The Danish Social-Liberal Party;Brøndby;2022;3.1
B. The Danish Social-Liberal Party;Gentofte;2007;8.0
B. The Danish Social-Liberal Party;Gentofte;2011;15.1
B. The Danish Social-Liberal Party;Gentofte;2015;9.1
B. The Danish Social-Liberal Party;Gentofte;2019;14.7
B. The Danish Social-Liberal Party;Gentofte;2022;6.7
B. The Danish Social-Liberal Party;Gladsaxe;2007;6.7
B. The Danish Social-Liberal Party;Gladsaxe;2011;12.7
B. The Danish Social-Liberal Party;Gladsaxe;2015;6.7
B. The Danish Social-Liberal Party;Gladsaxe;2019;12.5
B. The Danish Social-Liberal Party;Gladsaxe;2022;6.4
B. The Danish Social-Liberal Party;Glostrup;2007;3.7
B. The Danish Social-Liberal Party;Glostrup;2011;7.7
B. The Danish Social-Liberal Party;Glostrup;2015;3.2
B. The Danish Social-Liberal Party;Glostrup;2019;7.4
B. The Danish Social-Liberal Party;Glostrup;2022;3.1
B. The Danish Social-Liberal Party;Herlev;2007;4.4
B. The Danish Social-Liberal Party;Herlev;2011;8.6
B. The Danish Social-Liberal Party;Herlev;2015;3.6
B. The Danish Social-Liberal Party;Herlev;2019;8.0
B. The Danish Social-Liberal Party;Herlev;2022;3.8
B. The Danish Social-Liberal Party;Hvidovre;2007;4.2
B. The Danish Social-Liberal Party;Hvidovre;2011;8.5
B. The Danish Social-Liberal Party;Hvidovre;2015;3.6
B. The Danish Social-Liberal Party;Hvidovre;2019;8.8
B. The Danish Social-Liberal Party;Hvidovre;2022;4.3
B. The Danish Social-Liberal Party;Høje-Taastrup;2007;4.2
B. The Danish Social-Liberal Party;Høje-Taastrup;2011;9.0
B. The Danish Social-Liberal Party;Høje-Taastrup;2015;3.5
B. The Danish Social-Liberal Party;Høje-Taastrup;2019;9.0
B. The Danish Social-Liberal Party;Høje-Taastrup;2022;4.2
B. The Danish Social-Liberal Party;Ishøj;2007;3.3
B. The Danish Social-Liberal Party;Ishøj;2011;7.3
B. The Danish Social-Liberal Party;Ishøj;2015;3.0
B. The Danish Social-Liberal Party;Ishøj;2019;12.7
B. The Danish Social-Liberal Party;Ishøj;2022;3.8
B. The Danish Social-Liberal Party;Lyngby-Taarbæk;2007;8.9
B. The Danish Social-Liberal Party;Lyngby-Taarbæk;2011;15.9
B. The Danish Social-Liberal Party;Lyngby-Taarbæk;2015;9.0
B. The Danish Social-Liberal Party;Lyngby-Taarbæk;2019;15.4
B. The Danish Social-Liberal Party;Lyngby-Taarbæk;2022;7.7
B. The Danish Social-Liberal Party;Rødovre;2007;4.5
B. The Danish Social-Liberal Party;Rødovre;2011;8.9
B. The Danish Social-Liberal Party;Rødovre;2015;3.9
B. The Danish Social-Liberal Party;Rødovre;2019;8.7
B. The Danish Social-Liberal Party;Rødovre;2022;4.2
B. The Danish Social-Liberal Party;Vallensbæk;2007;4.4
B. The Danish Social-Liberal Party;Vallensbæk;2011;9.1
B. The Danish Social-Liberal Party;Vallensbæk;2015;3.9
B. The Danish Social-Liberal Party;Vallensbæk;2019;9.7
B. The Danish Social-Liberal Party;Vallensbæk;2022;4.0
B. The Danish Social-Liberal Party;Allerød;2007;8.8
B. The Danish Social-Liberal Party;Allerød;2011;14.0
B. The Danish Social-Liberal Party;Allerød;2015;8.1
B. The Danish Social-Liberal Party;Allerød;2019;14.2
B. The Danish Social-Liberal Party;Allerød;2022;7.0
B. The Danish Social-Liberal Party;Egedal;2007;5.9
B. The Danish Social-Liberal Party;Egedal;2011;10.9
B. The Danish Social-Liberal Party;Egedal;2015;5.1
B. The Danish Social-Liberal Party;Egedal;2019;9.3
B. The Danish Social-Liberal Party;Egedal;2022;3.4
B. The Danish Social-Liberal Party;Fredensborg;2007;7.9
B. The Danish Social-Liberal Party;Fredensborg;2011;12.6
